verification_id,source_file,channel,segment_index,segment_start_s,segment_end_s,peak_threshold,max_heatmap,mean_heatmap,predicted_event_count,predicted_event_times_inside_s_json,predicted_event_times_absolute_s_json,review_status,corrected_event_count,corrected_event_times_inside_s_json,corrected_event_times_absolute_s_json,quality_flag,comment
Broadband_Data_2026.03.27_09.59.00_we_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_09.59.00.bin,we,23,46.0,48.0,0.25,0.9979752898216248,0.04488406702876091,1,[1.0],[47.0],model_verified,1,[1.0],[47.0],,
Broadband_Data_2026.03.27_09.59.00_we_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_09.59.00.bin,we,24,48.0,50.0,0.25,0.99837327003479,0.04444931447505951,1,[1.0],[49.0],model_verified,1,[1.0],[49.0],,
Broadband_Data_2026.03.27_09.59.00_we_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_09.59.00.bin,we,25,50.0,52.0,0.25,0.9983175992965698,0.044351235032081604,1,[1.0],[51.0],model_verified,1,[1.0],[51.0],,
Broadband_Data_2026.03.27_09.59.00_we_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_09.59.00.bin,we,26,52.0,54.0,0.25,0.9982798099517822,0.044676437973976135,1,[1.0],[53.0],model_verified,1,[1.0],[53.0],,
Broadband_Data_2026.03.27_09.59.00_we_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_09.59.00.bin,we,27,54.0,56.0,0.25,0.9984188079833984,0.04737972840666771,1,[1.0],[55.0],model_verified,1,[1.0],[55.0],,
Broadband_Data_2026.03.27_09.59.00_we_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_09.59.00.bin,we,28,56.0,58.0,0.25,0.9984986782073975,0.04724593833088875,1,[1.0],[57.0],model_verified,1,[1.0],[57.0],,
Broadband_Data_2026.03.27_09.59.00_we_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_09.59.00.bin,we,29,58.0,60.0,0.25,0.9985523819923401,0.045805513858795166,1,[1.0],[59.0],model_verified,1,[1.0],[59.0],,
Broadband_Data_2026.03.27_10.00.00_ns_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,0,0.0,2.0,0.25,0.9767630100250244,0.0661468431353569,4,"[0.69, 1.164, 1.27, 1.304]","[0.69, 1.164, 1.27, 1.304]",model_verified,4,"[0.69, 1.164, 1.27, 1.304]","[0.69, 1.164, 1.27, 1.304]",,
Broadband_Data_2026.03.27_10.00.00_ns_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,1,2.0,4.0,0.25,0.15540656447410583,0.03319788724184036,0,[],[],model_verified,0,[],[],,
Broadband_Data_2026.03.27_10.00.00_ns_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,2,4.0,6.0,0.25,0.1615547239780426,0.03494822233915329,0,[],[],model_verified,0,[],[],,
Broadband_Data_2026.03.27_10.00.00_ns_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,3,6.0,8.0,0.25,0.8226815462112427,0.0474170558154583,3,"[0.468, 0.646, 1.488]","[6.468, 6.646, 7.488]",model_verified,3,"[0.468, 0.646, 1.488]","[6.468, 6.646, 7.488]",,
Broadband_Data_2026.03.27_10.00.00_ns_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,4,8.0,10.0,0.25,0.44721049070358276,0.040745340287685394,4,"[1.518, 1.63, 1.88, 1.96]","[9.518, 9.63, 9.88, 9.96]",model_verified,4,"[1.518, 1.63, 1.88, 1.96]","[9.518, 9.63, 9.88, 9.96]",,
Broadband_Data_2026.03.27_10.00.00_ns_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,5,10.0,12.0,0.25,0.954124927520752,0.0495261624455452,2,"[0.832, 1.626]","[10.832, 11.626]",model_verified,2,"[0.832, 1.626]","[10.832, 11.626]",,
Broadband_Data_2026.03.27_10.00.00_ns_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,6,12.0,14.0,0.25,0.12501242756843567,0.03308410197496414,0,[],[],model_verified,0,[],[],,
Broadband_Data_2026.03.27_10.00.00_ns_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,7,14.0,16.0,0.25,0.2230837643146515,0.03698514774441719,0,[],[],model_verified,0,[],[],,
Broadband_Data_2026.03.27_10.00.00_ns_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,8,16.0,18.0,0.25,0.14752265810966492,0.0328826941549778,0,[],[],model_verified,0,[],[],,
Broadband_Data_2026.03.27_10.00.00_ns_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,9,18.0,20.0,0.25,0.3257083594799042,0.0401049368083477,1,[0.954],[18.954],model_verified,1,[0.954],[18.954],,
Broadband_Data_2026.03.27_10.00.00_ns_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,10,20.0,22.0,0.25,0.1397751420736313,0.0335598960518837,0,[],[],model_verified,0,[],[],,
Broadband_Data_2026.03.27_10.00.00_ns_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,11,22.0,24.0,0.25,0.9683176279067993,0.04316219314932823,1,[1.628],[23.628],model_verified,1,[1.628],[23.628],,
Broadband_Data_2026.03.27_10.00.00_ns_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,12,24.0,26.0,0.25,0.18020828068256378,0.03362613171339035,0,[],[],model_verified,0,[],[],,
Broadband_Data_2026.03.27_10.00.00_ns_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,13,26.0,28.0,0.25,0.8857267498970032,0.04533126950263977,2,"[0.81, 1.096]","[26.81, 27.096]",model_verified,2,"[0.81, 1.096]","[26.81, 27.096]",,
Broadband_Data_2026.03.27_10.00.00_ns_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,14,28.0,30.0,0.25,0.5451262593269348,0.048138514161109924,3,"[0.628, 1.83, 1.894]","[28.628, 29.83, 29.894]",model_verified,3,"[0.628, 1.83, 1.894]","[28.628, 29.83, 29.894]",,
Broadband_Data_2026.03.27_10.00.00_ns_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,15,30.0,32.0,0.25,0.3439676761627197,0.03775235265493393,2,"[1.1, 1.708]","[31.1, 31.708]",model_verified,2,"[1.1, 1.708]","[31.1, 31.708]",,
Broadband_Data_2026.03.27_10.00.00_ns_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,16,32.0,34.0,0.25,0.40622374415397644,0.03885415196418762,2,"[0.074, 0.884]","[32.074, 32.884]",model_verified,2,"[0.074, 0.884]","[32.074, 32.884]",,
Broadband_Data_2026.03.27_10.00.00_ns_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,17,34.0,36.0,0.25,0.9279166460037231,0.04116746783256531,1,[0.044],[34.044],model_verified,1,[0.044],[34.044],,
Broadband_Data_2026.03.27_10.00.00_ns_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,18,36.0,38.0,0.25,0.9582589268684387,0.05638793110847473,4,"[1.126, 1.39, 1.43, 1.838]","[37.126, 37.39, 37.43, 37.838]",model_verified,4,"[1.126, 1.39, 1.43, 1.838]","[37.126, 37.39, 37.43, 37.838]",,
Broadband_Data_2026.03.27_10.00.00_ns_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,19,38.0,40.0,0.25,0.16249769926071167,0.03486879542469978,0,[],[],model_verified,0,[],[],,
Broadband_Data_2026.03.27_10.00.00_ns_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,20,40.0,42.0,0.25,0.7240725755691528,0.04205891862511635,2,"[0.982, 1.048]","[40.982, 41.048]",model_verified,2,"[0.982, 1.048]","[40.982, 41.048]",,
Broadband_Data_2026.03.27_10.00.00_ns_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,21,42.0,44.0,0.25,0.6046690940856934,0.038505952805280685,2,"[1.782, 1.86]","[43.782, 43.86]",model_verified,2,"[1.782, 1.86]","[43.782, 43.86]",,
Broadband_Data_2026.03.27_10.00.00_ns_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,22,44.0,46.0,0.25,0.9804480671882629,0.04782523959875107,1,[1.356],[45.356],model_verified,1,[1.356],[45.356],,
Broadband_Data_2026.03.27_10.00.00_ns_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,23,46.0,48.0,0.25,0.4941559135913849,0.03779147192835808,1,[0.582],[46.582],model_verified,1,[0.582],[46.582],,
Broadband_Data_2026.03.27_10.00.00_ns_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,24,48.0,50.0,0.25,0.1915043443441391,0.03339069336652756,0,[],[],model_verified,0,[],[],,
Broadband_Data_2026.03.27_10.00.00_ns_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,25,50.0,52.0,0.25,0.9784274101257324,0.05901743844151497,5,"[0.646, 0.912, 1.448, 1.586, 1.982]","[50.646, 50.912, 51.448, 51.586, 51.982]",model_verified,5,"[0.646, 0.912, 1.448, 1.586, 1.982]","[50.646, 50.912, 51.448, 51.586, 51.982]",,
Broadband_Data_2026.03.27_10.00.00_ns_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,26,52.0,54.0,0.25,0.936024010181427,0.04757927730679512,2,"[1.102, 1.488]","[53.102, 53.488]",model_verified,2,"[1.102, 1.488]","[53.102, 53.488]",,
Broadband_Data_2026.03.27_10.00.00_ns_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,27,54.0,56.0,0.25,0.18942716717720032,0.03584466502070427,0,[],[],model_verified,0,[],[],,
Broadband_Data_2026.03.27_10.00.00_ns_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,28,56.0,58.0,0.25,0.5557993650436401,0.044315237551927567,1,[1.654],[57.654],model_verified,1,[1.654],[57.654],,
Broadband_Data_2026.03.27_10.00.00_ns_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,ns,29,58.0,60.0,0.25,0.8808578252792358,0.042888663709163666,1,[1.038],[59.038],model_verified,1,[1.038],[59.038],,
Broadband_Data_2026.03.27_10.00.00_we_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,0,0.0,2.0,0.25,0.9986086487770081,0.05249779298901558,3,"[0.68, 1.0, 1.528]","[0.68, 1.0, 1.528]",manual_corrected,2,"[0.997209, 1.521191]","[0.997209, 1.521191]",,
Broadband_Data_2026.03.27_10.00.00_we_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,1,2.0,4.0,0.25,0.9985083937644958,0.046565987169742584,2,"[1.0, 1.682]","[3.0, 3.682]",model_verified,2,"[1.0, 1.682]","[3.0, 3.682]",,
Broadband_Data_2026.03.27_10.00.00_we_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,2,4.0,6.0,0.25,0.9984795451164246,0.04676779732108116,1,[1.0],[5.0],model_verified,1,[1.0],[5.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,3,6.0,8.0,0.25,0.998022198677063,0.045805610716342926,1,[1.0],[7.0],model_verified,1,[1.0],[7.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,4,8.0,10.0,0.25,0.9981264472007751,0.043962422758340836,1,[1.0],[9.0],model_verified,1,[1.0],[9.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,5,10.0,12.0,0.25,0.9981677532196045,0.043703287839889526,1,[1.0],[11.0],model_verified,1,[1.0],[11.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,6,12.0,14.0,0.25,0.9981040954589844,0.04213977977633476,1,[1.0],[13.0],model_verified,1,[1.0],[13.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,7,14.0,16.0,0.25,0.9982947707176208,0.04530206322669983,1,[1.0],[15.0],model_verified,1,[1.0],[15.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,8,16.0,18.0,0.25,0.9982927441596985,0.04447729513049126,1,[1.0],[17.0],model_verified,1,[1.0],[17.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,9,18.0,20.0,0.25,0.9981430768966675,0.048493217676877975,1,[1.0],[19.0],model_verified,1,[1.0],[19.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,10,20.0,22.0,0.25,0.9983488321304321,0.042554907500743866,1,[1.0],[21.0],model_verified,1,[1.0],[21.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,11,22.0,24.0,0.25,0.9983300566673279,0.04159053787589073,1,[1.0],[23.0],model_verified,1,[1.0],[23.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,12,24.0,26.0,0.25,0.99809330701828,0.04269542545080185,1,[1.0],[25.0],model_verified,1,[1.0],[25.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,13,26.0,28.0,0.25,0.9983264803886414,0.04535090923309326,2,"[1.0, 1.092]","[27.0, 27.092]",model_verified,2,"[1.0, 1.092]","[27.0, 27.092]",,
Broadband_Data_2026.03.27_10.00.00_we_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,14,28.0,30.0,0.25,0.9982377290725708,0.04947632923722267,2,"[0.542, 1.0]","[28.542, 29.0]",model_verified,2,"[0.542, 1.0]","[28.542, 29.0]",,
Broadband_Data_2026.03.27_10.00.00_we_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,15,30.0,32.0,0.25,0.9981803894042969,0.05194574594497681,2,"[1.0, 1.712]","[31.0, 31.712]",model_verified,2,"[1.0, 1.712]","[31.0, 31.712]",,
Broadband_Data_2026.03.27_10.00.00_we_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,16,32.0,34.0,0.25,0.9982218146324158,0.04585812985897064,1,[1.0],[33.0],model_verified,1,[1.0],[33.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,17,34.0,36.0,0.25,0.9982740879058838,0.045619480311870575,1,[1.0],[35.0],model_verified,1,[1.0],[35.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,18,36.0,38.0,0.25,0.9981557726860046,0.046048037707805634,2,"[1.0, 1.676]","[37.0, 37.676]",model_verified,2,"[1.0, 1.676]","[37.0, 37.676]",,
Broadband_Data_2026.03.27_10.00.00_we_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,19,38.0,40.0,0.25,0.9980161190032959,0.04491846263408661,1,[1.0],[39.0],model_verified,1,[1.0],[39.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,20,40.0,42.0,0.25,0.9983115196228027,0.044601909816265106,1,[1.0],[41.0],model_verified,1,[1.0],[41.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,21,42.0,44.0,0.25,0.9982950091362,0.04531281441450119,1,[1.0],[43.0],model_verified,1,[1.0],[43.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,22,44.0,46.0,0.25,0.9982605576515198,0.048427119851112366,2,"[1.0, 1.352]","[45.0, 45.352]",model_verified,2,"[1.0, 1.352]","[45.0, 45.352]",,
Broadband_Data_2026.03.27_10.00.00_we_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,23,46.0,48.0,0.25,0.9985802173614502,0.0450485534965992,2,"[1.0, 1.856]","[47.0, 47.856]",model_verified,2,"[1.0, 1.856]","[47.0, 47.856]",,
Broadband_Data_2026.03.27_10.00.00_we_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,24,48.0,50.0,0.25,0.998551070690155,0.04458451271057129,1,[1.0],[49.0],model_verified,1,[1.0],[49.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,25,50.0,52.0,0.25,0.998390793800354,0.048550378531217575,2,"[1.0, 1.976]","[51.0, 51.976]",model_verified,2,"[1.0, 1.976]","[51.0, 51.976]",,
Broadband_Data_2026.03.27_10.00.00_we_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,26,52.0,54.0,0.25,0.9984715580940247,0.052925776690244675,3,"[1.0, 1.058, 1.48]","[53.0, 53.058, 53.48]",model_verified,3,"[1.0, 1.058, 1.48]","[53.0, 53.058, 53.48]",,
Broadband_Data_2026.03.27_10.00.00_we_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,27,54.0,56.0,0.25,0.9984669089317322,0.04337150603532791,1,[1.0],[55.0],model_verified,1,[1.0],[55.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,28,56.0,58.0,0.25,0.9982529282569885,0.04153166711330414,1,[1.0],[57.0],model_verified,1,[1.0],[57.0],,
Broadband_Data_2026.03.27_10.00.00_we_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,29,58.0,60.0,0.25,0.9980036616325378,0.046267326921224594,2,"[1.0, 1.034]","[59.0, 59.034]",model_verified,2,"[1.0, 1.034]","[59.0, 59.034]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,0,0.0,2.0,0.25,0.9467431306838989,0.05320434272289276,4,"[0.08, 0.294, 1.388, 1.89]","[0.08, 0.294, 1.388, 1.89]",model_verified,4,"[0.08, 0.294, 1.388, 1.89]","[0.08, 0.294, 1.388, 1.89]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,1,2.0,4.0,0.25,0.9964808821678162,0.07549068331718445,6,"[0.058, 0.172, 0.528, 0.944, 1.454, 1.726]","[2.058, 2.172, 2.528, 2.944, 3.454, 3.726]",model_verified,6,"[0.058, 0.172, 0.528, 0.944, 1.454, 1.726]","[2.058, 2.172, 2.528, 2.944, 3.454, 3.726]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,2,4.0,6.0,0.25,0.9795406460762024,0.06482163071632385,5,"[0.666, 0.778, 1.15, 1.22, 1.932]","[4.666, 4.778, 5.15, 5.22, 5.932]",model_verified,5,"[0.666, 0.778, 1.15, 1.22, 1.932]","[4.666, 4.778, 5.15, 5.22, 5.932]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,3,6.0,8.0,0.25,0.995014488697052,0.07796742767095566,9,"[0.268, 0.318, 0.366, 0.558, 0.776, 0.978, 1.25, 1.348, 1.446]","[6.268, 6.318, 6.366, 6.558, 6.776, 6.978, 7.25, 7.348, 7.446]",model_verified,9,"[0.268, 0.318, 0.366, 0.558, 0.776, 0.978, 1.25, 1.348, 1.446]","[6.268, 6.318, 6.366, 6.558, 6.776, 6.978, 7.25, 7.348, 7.446]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,4,8.0,10.0,0.25,0.7432413101196289,0.05218282714486122,4,"[0.352, 0.488, 0.546, 1.434]","[8.352, 8.488, 8.546, 9.434]",model_verified,4,"[0.352, 0.488, 0.546, 1.434]","[8.352, 8.488, 8.546, 9.434]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,5,10.0,12.0,0.25,0.6117838025093079,0.04755334183573723,3,"[0.308, 0.634, 1.02]","[10.308, 10.634, 11.02]",model_verified,3,"[0.308, 0.634, 1.02]","[10.308, 10.634, 11.02]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,6,12.0,14.0,0.25,0.9592352509498596,0.05573994666337967,3,"[0.124, 0.694, 0.744]","[12.124, 12.694, 12.744]",model_verified,3,"[0.124, 0.694, 0.744]","[12.124, 12.694, 12.744]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,7,14.0,16.0,0.25,0.4460409879684448,0.04565129429101944,4,"[0.906, 1.522, 1.568, 1.646]","[14.906, 15.522, 15.568, 15.646]",model_verified,4,"[0.906, 1.522, 1.568, 1.646]","[14.906, 15.522, 15.568, 15.646]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,8,16.0,18.0,0.25,0.8775417804718018,0.05886036157608032,6,"[0.094, 0.54, 0.808, 1.324, 1.81, 1.982]","[16.094, 16.54, 16.808, 17.324, 17.81, 17.982]",model_verified,6,"[0.094, 0.54, 0.808, 1.324, 1.81, 1.982]","[16.094, 16.54, 16.808, 17.324, 17.81, 17.982]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,9,18.0,20.0,0.25,0.9898250699043274,0.07147110253572464,4,"[1.402, 1.502, 1.548, 1.582]","[19.402, 19.502, 19.548, 19.582]",model_verified,4,"[1.402, 1.502, 1.548, 1.582]","[19.402, 19.502, 19.548, 19.582]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,10,20.0,22.0,0.25,0.8624341487884521,0.05428369715809822,5,"[0.222, 0.57, 0.706, 1.406, 1.668]","[20.222, 20.57, 20.706, 21.406, 21.668]",model_verified,5,"[0.222, 0.57, 0.706, 1.406, 1.668]","[20.222, 20.57, 20.706, 21.406, 21.668]",,
