sample_id,source_file,channel,segment_index,segment_start,segment_end,sample_rate,time_resolution,frequency_resolution,freq_min,freq_max,npz_path,png_path,event_count,event_times_s_json,split,label_source,quality_flag
loc_0004182,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,12,24.000000,26.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004182.npz,review/auto/we/loc_0004182.png,1,[1.0],,threshold_auto,unchecked
loc_0004183,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,13,26.000000,28.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004183.npz,review/auto/we/loc_0004183.png,2,"[0.16599999368190765, 1.0]",,threshold_auto,unchecked
loc_0004184,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,14,28.000000,30.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004184.npz,review/auto/we/loc_0004184.png,2,"[0.4560000002384186, 1.0]",,threshold_auto,unchecked
loc_0004185,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,15,30.000000,32.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004185.npz,review/auto/we/loc_0004185.png,1,[1.0],,threshold_auto,unchecked
loc_0004186,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,16,32.000000,34.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004186.npz,review/auto/we/loc_0004186.png,1,[1.0],,threshold_auto,unchecked
loc_0004187,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,17,34.000000,36.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004187.npz,review/auto/we/loc_0004187.png,1,[1.0],,threshold_auto,unchecked
loc_0004188,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,18,36.000000,38.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004188.npz,review/auto/we/loc_0004188.png,4,"[0.6320000290870667, 0.9760000109672546, 1.0, 1.0180000066757202]",train,manual_verified,clean
loc_0004189,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,19,38.000000,40.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004189.npz,review/auto/we/loc_0004189.png,1,[1.0],,threshold_auto,unchecked
loc_0004190,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,20,40.000000,42.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004190.npz,review/auto/we/loc_0004190.png,1,[1.0],,threshold_auto,unchecked
loc_0004191,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,21,42.000000,44.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004191.npz,review/auto/we/loc_0004191.png,1,[1.0],,threshold_auto,unchecked
loc_0004192,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,22,44.000000,46.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004192.npz,review/auto/we/loc_0004192.png,1,[1.0],,threshold_auto,unchecked
loc_0004193,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,23,46.000000,48.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004193.npz,review/auto/we/loc_0004193.png,1,[1.0],,threshold_auto,unchecked
loc_0004194,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,24,48.000000,50.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004194.npz,review/auto/we/loc_0004194.png,1,[1.0],,threshold_auto,unchecked
loc_0004195,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,25,50.000000,52.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004195.npz,review/auto/we/loc_0004195.png,1,[1.0],,threshold_auto,unchecked
loc_0004196,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,26,52.000000,54.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004196.npz,review/auto/we/loc_0004196.png,1,[1.0],,threshold_auto,unchecked
loc_0004197,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,27,54.000000,56.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004197.npz,review/auto/we/loc_0004197.png,2,"[0.9340000152587891, 1.0]",,threshold_auto,unchecked
loc_0004198,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,28,56.000000,58.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004198.npz,review/auto/we/loc_0004198.png,2,"[1.0, 1.031999945640564]",,threshold_auto,unchecked
loc_0004199,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,we,29,58.000000,60.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004199.npz,review/auto/we/loc_0004199.png,1,[1.0],,threshold_auto,unchecked
loc_0004200,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,0,0.000000,2.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004200.npz,review/auto/ns/loc_0004200.png,1,[1.9079999923706055],,threshold_auto,unchecked
loc_0004201,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,1,2.000000,4.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004201.npz,review/auto/ns/loc_0004201.png,2,"[0.04600000008940697, 1.8200000524520874]",,threshold_auto,unchecked
loc_0004202,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,2,4.000000,6.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004202.npz,review/auto/ns/loc_0004202.png,1,[0.2460000067949295],,threshold_auto,unchecked
loc_0004203,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,3,6.000000,8.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004203.npz,review/auto/ns/loc_0004203.png,3,"[0.1599999964237213, 0.7839999794960022, 1.6460000276565552]",,threshold_auto,unchecked
loc_0004204,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,4,8.000000,10.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004204.npz,review/auto/ns/loc_0004204.png,6,"[0.6919999718666077, 0.8100000023841858, 0.8259999752044678, 0.8980000019073486, 1.1859999895095825, 1.3380000591278076]",,threshold_auto,unchecked
loc_0004205,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,5,10.000000,12.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004205.npz,review/auto/ns/loc_0004205.png,0,[],,threshold_auto,unchecked
loc_0004206,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,6,12.000000,14.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004206.npz,review/auto/ns/loc_0004206.png,0,[],,threshold_auto,unchecked
loc_0004207,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,7,14.000000,16.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004207.npz,review/auto/ns/loc_0004207.png,4,"[0.24799999594688416, 0.7160000205039978, 0.871999979019165, 1.472000002861023]",,threshold_auto,unchecked
loc_0004208,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,8,16.000000,18.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004208.npz,review/auto/ns/loc_0004208.png,2,"[0.4480000138282776, 0.5400000214576721]",,threshold_auto,unchecked
loc_0004209,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,9,18.000000,20.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004209.npz,review/auto/ns/loc_0004209.png,1,[1.4739999771118164],,threshold_auto,unchecked
loc_0004210,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,10,20.000000,22.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004210.npz,review/auto/ns/loc_0004210.png,0,[],,threshold_auto,unchecked
loc_0004211,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,11,22.000000,24.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004211.npz,review/auto/ns/loc_0004211.png,2,"[0.24400000274181366, 1.2960000038146973]",,threshold_auto,unchecked
loc_0004212,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,12,24.000000,26.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004212.npz,review/auto/ns/loc_0004212.png,3,"[0.5299999713897705, 0.8539999723434448, 0.9959999918937683]",,threshold_auto,unchecked
loc_0004213,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,13,26.000000,28.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004213.npz,review/auto/ns/loc_0004213.png,2,"[1.9019999504089355, 1.968000054359436]",,threshold_auto,unchecked
loc_0004214,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,14,28.000000,30.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004214.npz,review/auto/ns/loc_0004214.png,4,"[0.32600000500679016, 0.3400000035762787, 0.6100000143051147, 0.8539999723434448]",,threshold_auto,unchecked
loc_0004215,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,15,30.000000,32.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004215.npz,review/auto/ns/loc_0004215.png,1,[0.15600000321865082],,threshold_auto,unchecked
loc_0004216,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,16,32.000000,34.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004216.npz,review/auto/ns/loc_0004216.png,2,"[0.3840000033378601, 0.4659999907016754]",,threshold_auto,unchecked
loc_0004217,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,17,34.000000,36.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004217.npz,review/auto/ns/loc_0004217.png,1,[1.2200000286102295],,threshold_auto,unchecked
loc_0004218,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,18,36.000000,38.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004218.npz,review/auto/ns/loc_0004218.png,1,[0.7160000205039978],,threshold_auto,unchecked
loc_0004219,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,19,38.000000,40.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004219.npz,review/auto/ns/loc_0004219.png,6,"[0.09600000083446503, 0.4000000059604645, 1.5859999656677246, 1.906000018119812, 1.9240000247955322, 1.9420000314712524]",,threshold_auto,unchecked
loc_0004220,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,20,40.000000,42.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004220.npz,review/auto/ns/loc_0004220.png,3,"[0.029999999329447746, 0.7559999823570251, 1.5299999713897705]",,threshold_auto,unchecked
loc_0004221,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,21,42.000000,44.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004221.npz,review/auto/ns/loc_0004221.png,4,"[0.8799999952316284, 1.5800000429153442, 1.7660000324249268, 1.8839999437332153]",,threshold_auto,unchecked
loc_0004222,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,22,44.000000,46.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004222.npz,review/auto/ns/loc_0004222.png,4,"[0.3880000114440918, 0.9599999785423279, 1.7860000133514404, 1.9119999408721924]",,threshold_auto,unchecked
loc_0004223,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,23,46.000000,48.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004223.npz,review/auto/ns/loc_0004223.png,3,"[1.3459999561309814, 1.5759999752044678, 1.8639999628067017]",,threshold_auto,unchecked
loc_0004224,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,24,48.000000,50.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004224.npz,review/auto/ns/loc_0004224.png,0,[],,threshold_auto,unchecked
loc_0004225,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,25,50.000000,52.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004225.npz,review/auto/ns/loc_0004225.png,2,"[0.23999999463558197, 1.25600004196167]",,threshold_auto,unchecked
loc_0004226,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,26,52.000000,54.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004226.npz,review/auto/ns/loc_0004226.png,2,"[1.1799999475479126, 1.968000054359436]",,threshold_auto,unchecked
loc_0004227,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,27,54.000000,56.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004227.npz,review/auto/ns/loc_0004227.png,7,"[0.8259999752044678, 0.8820000290870667, 0.9660000205039978, 1.0219999551773071, 1.059999942779541, 1.1480000019073486, 1.25600004196167]",,threshold_auto,unchecked
loc_0004228,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,28,56.000000,58.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004228.npz,review/auto/ns/loc_0004228.png,0,[],,threshold_auto,unchecked
loc_0004229,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,ns,29,58.000000,60.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004229.npz,review/auto/ns/loc_0004229.png,0,[],,threshold_auto,unchecked
loc_0004230,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,0,0.000000,2.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004230.npz,review/auto/we/loc_0004230.png,1,[1.0],,threshold_auto,unchecked
loc_0004231,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,1,2.000000,4.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004231.npz,review/auto/we/loc_0004231.png,1,[1.0],,threshold_auto,unchecked
loc_0004232,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,2,4.000000,6.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004232.npz,review/auto/we/loc_0004232.png,1,[1.0],,threshold_auto,unchecked
loc_0004233,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,3,6.000000,8.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004233.npz,review/auto/we/loc_0004233.png,1,[1.0],,threshold_auto,unchecked
loc_0004234,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,4,8.000000,10.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004234.npz,review/auto/we/loc_0004234.png,1,[1.0],,threshold_auto,unchecked
loc_0004235,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,5,10.000000,12.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004235.npz,review/auto/we/loc_0004235.png,2,"[1.0, 1.9079999923706055]",,threshold_auto,unchecked
loc_0004236,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,6,12.000000,14.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004236.npz,review/auto/we/loc_0004236.png,1,[1.0],,threshold_auto,unchecked
loc_0004237,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,7,14.000000,16.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004237.npz,review/auto/we/loc_0004237.png,2,"[0.7160000205039978, 1.0]",,threshold_auto,unchecked
loc_0004238,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,8,16.000000,18.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004238.npz,review/auto/we/loc_0004238.png,1,[1.0],,threshold_auto,unchecked
loc_0004239,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,9,18.000000,20.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004239.npz,review/auto/we/loc_0004239.png,1,[1.0],,threshold_auto,unchecked
loc_0004240,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,10,20.000000,22.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004240.npz,review/auto/we/loc_0004240.png,1,[1.0],,threshold_auto,unchecked
loc_0004241,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,11,22.000000,24.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004241.npz,review/auto/we/loc_0004241.png,3,"[0.24071599543094635, 1.0, 1.2960000038146973]",train,manual_corrected,clean
loc_0004242,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,12,24.000000,26.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004242.npz,review/auto/we/loc_0004242.png,2,"[0.19200000166893005, 1.0]",,threshold_auto,unchecked
loc_0004243,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,13,26.000000,28.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004243.npz,review/auto/we/loc_0004243.png,1,[1.0],,threshold_auto,unchecked
loc_0004244,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,14,28.000000,30.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004244.npz,review/auto/we/loc_0004244.png,1,[1.0],,threshold_auto,unchecked
loc_0004245,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,15,30.000000,32.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004245.npz,review/auto/we/loc_0004245.png,1,[1.0],,threshold_auto,unchecked
loc_0004246,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,16,32.000000,34.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004246.npz,review/auto/we/loc_0004246.png,1,[1.0],,threshold_auto,unchecked
loc_0004247,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,17,34.000000,36.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004247.npz,review/auto/we/loc_0004247.png,1,[1.0],,threshold_auto,unchecked
loc_0004248,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,18,36.000000,38.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004248.npz,review/auto/we/loc_0004248.png,3,"[0.7039999961853027, 1.0, 1.9708850383758545]",train,manual_corrected,clean
loc_0004249,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,19,38.000000,40.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004249.npz,review/auto/we/loc_0004249.png,2,"[1.0, 1.5859999656677246]",,threshold_auto,unchecked
loc_0004250,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,20,40.000000,42.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004250.npz,review/auto/we/loc_0004250.png,2,"[0.029999999329447746, 1.0]",,threshold_auto,unchecked
loc_0004251,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,21,42.000000,44.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004251.npz,review/auto/we/loc_0004251.png,2,"[1.0, 1.7660000324249268]",,threshold_auto,unchecked
loc_0004252,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,22,44.000000,46.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004252.npz,review/auto/we/loc_0004252.png,1,[1.0],,threshold_auto,unchecked
loc_0004253,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,23,46.000000,48.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004253.npz,review/auto/we/loc_0004253.png,1,[1.0],,threshold_auto,unchecked
loc_0004254,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,24,48.000000,50.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004254.npz,review/auto/we/loc_0004254.png,1,[1.0],,threshold_auto,unchecked
loc_0004255,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,25,50.000000,52.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004255.npz,review/auto/we/loc_0004255.png,2,"[0.23999999463558197, 1.0]",,threshold_auto,unchecked
loc_0004256,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,26,52.000000,54.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004256.npz,review/auto/we/loc_0004256.png,1,[1.0],,threshold_auto,unchecked
loc_0004257,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,27,54.000000,56.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004257.npz,review/auto/we/loc_0004257.png,3,"[0.8820000290870667, 1.0, 1.0219999551773071]",,threshold_auto,unchecked
loc_0004258,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,28,56.000000,58.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004258.npz,review/auto/we/loc_0004258.png,1,[1.0],,threshold_auto,unchecked
loc_0004259,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,we,29,58.000000,60.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004259.npz,review/auto/we/loc_0004259.png,1,[1.0],train,manual_verified,clean
loc_0004260,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,0,0.000000,2.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004260.npz,review/auto/ns/loc_0004260.png,2,"[0.8360000252723694, 0.8539999723434448]",,threshold_auto,unchecked
loc_0004261,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,1,2.000000,4.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004261.npz,review/auto/ns/loc_0004261.png,3,"[0.9639999866485596, 1.1299999952316284, 1.2380000352859497]",,threshold_auto,unchecked
loc_0004262,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,2,4.000000,6.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004262.npz,review/auto/ns/loc_0004262.png,1,[1.0460000038146973],,threshold_auto,unchecked
loc_0004263,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,3,6.000000,8.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004263.npz,review/auto/ns/loc_0004263.png,4,"[0.4300000071525574, 1.7419999837875366, 1.7879999876022339, 1.8339999914169312]",,threshold_auto,unchecked
